Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
NR,"Newpark Resources, Inc.",Energy,7.18,0,N/A,N/A,0,610.93301,25.47252378,0,0.721819576,7.54,3.4
NRC,National Research Corp,Healthcare,41.66,0.011067258,N/A,N/A,0.461061989,1023.492632,35.09799498,0.390730499,0.523249579,47,34.42
NRDS,Nerdwallet Inc,N/A,11.46,0,N/A,N/A,0,844.823785,N/A,0,1.232301754,21.74,6.38
NRDY,Nerdy Inc,N/A,3.15,0,N/A,N/A,0,317.254345,N/A,0,1.572797904,5.37,1.86
NREF,NexPoint Real Estate Finance Inc,Real Estate,16.02,0.144018882,N/A,N/A,2.307182488,276.055246,N/A,N/A,0.995229073,18.56,12.02
NRGV,Energy Vault Holdings Inc,N/A,2.28,0,N/A,N/A,0,325.713135,N/A,0,2.500120861,5.51,1.35
NRIX,Nurix Therapeutics Inc,N/A,6.46,0,N/A,N/A,0,313.334341,N/A,0,1.789475699,15.09,4.22
NSIT,Insight Enterprises Inc.,Technology,147.75,0,N/A,N/A,0,5255.905874,19.59857212,0,0.617909735,162.05,92.41
NSP,Insperity Inc,Industrials,108.55,0.021004146,0.096153846,0.136974489,2.163724068,4046.813146,21.2915085,0.438889263,0.892853655,129.72,93.34
NSSC,NAPCO Security Technologies Inc,Industrials,18.795,0.004256451,N/A,N/A,0.079999998,691.093973,25.47624039,0.109125628,1.010466775,40.98,17.76
NSTG,Nanostring Technologies Inc,Healthcare,1.6,0,N/A,N/A,0,76.07288,0,N/A,2.650864112,13.2,1.18
NTB,Bank of N T Butterfield & Son Ltd.,Financial Services,27.33,0.062690984,0,0,1.713344581,1342.262963,0,N/A,1.212608593,36.59,22.17
NTCT,Netscout Systems Inc,Technology,21.68,0,N/A,N/A,0,1564.177074,23.46535462,0,0.700799959,38.02,21.15
NTGR,Netgear Inc,Technology,12.85,0,N/A,N/A,0,377.791246,N/A,0,0.738903645,21.79,10.4
NTLA,Intellia Therapeutics Inc,Healthcare,28.76,0,N/A,N/A,0,2544.999722,N/A,0,1.832485783,57.49,22.81
NTST,Netstreit Corp,N/A,15.61,0.052530429,N/A,N/A,0.791235772,1072.426091,139.6206342,6.279648983,0.696045259,19.95,13.49
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,17.99,0.086714842,0.012987013,0.013338046,1.523682368,898.76214,15.35610546,1.302292622,0.817438687,43.88,16.2
NUTX,Nutex Health Inc,N/A,0.2567,0,N/A,N/A,0,169.90919,0,N/A,0.969069245,2.46,0.18
NUVA,Nuvasive Inc,Healthcare,39.75,0,N/A,N/A,0,0,0,0,,,
NUVB,Nuvation Bio Inc,N/A,1.35,0,N/A,N/A,0,295.574472,0,N/A,1.214271032,2.55,0.95
NUVL,Nuvalent Inc,N/A,56.35,0,N/A,N/A,0,2907.070579,0,N/A,1.228784438,65.5,23.1
NVEE,NV5 Global Inc,Industrials,94.26,0,N/A,N/A,0,1497.815342,32.97482205,0,1.057517486,154.97,89.3
NVRO,Nevro Corp,Healthcare,16.07,0,N/A,N/A,0,581.822305,N/A,0,1.206063238,48.1,13.98
NVTA,Invitae Corp,Healthcare,0.6349,0,N/A,N/A,0,169.527229,N/A,0,3.107913936,3.78,0.51
NWBI,Northwest Bancshares Inc,Financial Services,11.02,0.072595281,0,0.021295688,0.75789115,1400.593589,10.12860472,0.695312982,0.968728755,13.57,9.22
NWE,NorthWestern Energy Group Inc,Utilities,51.9,0.049325626,0.015873016,0.030774003,0,3178.472152,0,N/A,1.103582381,52.31,45.97
NWLI,National Western Life Group Inc,Financial Services,478.3,0.000752666,N/A,N/A,0.360000014,1643.448366,21.95362498,0.016885554,0.965599157,488.17,193.96
NWN,Northwest Natural Holding Co,Utilities,39.34,0.04956787,0.005154639,0.005208615,1.907833155,1418.805833,14.0109598,0.669415142,0.534700824,50.6,36.07
NWPX,Northwest Pipe Co.,Industrials,28.48,0,N/A,N/A,0,285.204302,10.28615797,0,0.860713821,40.6,25.58
NX,Quanex Building Products Corp,Industrials,28.88,0.011028833,0,0,0.318512698,952.645268,11.94000537,0.131616817,1.298697512,29.54,18.6
NXGN,NextGen Healthcare Inc,Healthcare,23.93,0,N/A,N/A,0,1605.628673,N/A,0,0.486345153,23.98,15.23
NXRT,NexPoint Residential Trust Inc,Real Estate,30.05,0.06156406,0.105263158,0.088386934,1.65337549,771.513106,N/A,N/A,1.216210776,51.22,26.21
NXT,Nextracker Inc,N/A,37.19,0,N/A,N/A,0,2305.248034,0,N/A,0.978280413,46.55,28.24
NYMT,New York Mortgage Trust Inc,Real Estate,8,0.15,N/A,N/A,1.305361152,730.003192,N/A,N/A,1.271705755,11.34,7.23
OABI,OmniAb Inc,N/A,4.7,0,N/A,N/A,0,545.990672,N/A,0,1.250386634,5.98,1.91
OB,Outbrain Inc,N/A,4,0,N/A,N/A,0,203.891172,N/A,0,1.580588755,5.95,3.33
OBK,Origin Bancorp Inc,N/A,32.45,0.004622496,N/A,N/A,0.150000006,1001.619093,10.91290428,0.049504952,0.9317932,42.59,25.51
OCFC,OceanFirst Financial Corp.,Financial Services,14.12,0.054630504,0,0.033037804,0.771382714,839.031552,5.84499538,0.316140457,1.279510759,23.34,11.65
OCGN,Ocugen Inc,Healthcare,0.385,0,N/A,N/A,0,98.748232,0,N/A,2.319618925,1.83,0.345
OCTO,Eightco Holdings Inc,N/A,0.529,0,N/A,N/A,0,1.545568,0,N/A,-8.733897847,4.46,0.0551
OCUL,Ocular Therapeutix Inc,Healthcare,3.26,0,N/A,N/A,0,258.79508,N/A,0,1.722473473,7.96,2.23
ODP,ODP Corporation (The),Consumer Cyclical,48.45,0,N/A,N/A,0,1843.495271,9.70260669,0,1.102160231,53.59,39.36
OEC,Orion S.A,Basic Materials,21.3,0.003882071,N/A,N/A,0.082688112,1245.536777,0,N/A,1.348598199,26.83,16.58
OFG,OFG Bancorp,Financial Services,31.84,0.026694582,0.1,0.25737531,0.849955486,1500.657599,8.39820021,0.227260825,0.929855369,34.04,21.98
OFIX,Orthofix Medical Inc,Healthcare,12.28,0,N/A,N/A,0,451.151003,N/A,0,1.348853978,23.19,10.54
OFLX,Omega Flex Inc,Industrials,73.42,0.017519722,0.03125,0.065762757,1.28629801,741.125121,32.19623447,0.564165794,0.9923438,125.91,71
OGS,ONE Gas Inc,Utilities,62.21,0.041793924,0.048387097,0.071596052,2.538174476,3449.796451,15.16187443,0.619066945,0.61481516,86.81,59.38
OI,O-I Glass Inc,Consumer Cyclical,14.95,0,N/A,N/A,0,2313.172881,0,N/A,0.932828743,23.57,13.56
OII,"Oceaneering International, Inc.",Energy,22.79,0,N/A,N/A,0,2295.533165,30.20358892,0,1.2240559,27.46,13.38
OIS,"Oil States International, Inc.",Energy,7.72,0,N/A,N/A,0,493.224439,50.68589443,0,1.29826342,10.47,6.02
OLO,Olo Inc,,5.76,0,N/A,N/A,0,624.211263,N/A,0,1.812824852,9.55,5.06
OLP,"One Liberty Properties, Inc.",Real Estate,19.28,0.093360996,0,0,1.739852812,410.83806,15.32577535,1.328131917,0.898223389,23.13,17.55
OM,Outset Medical Inc,N/A,4.25,0,N/A,N/A,0,211.608401,N/A,0,1.671746987,30.55,2.9
OMCL,"Omnicell, Inc.",Healthcare,30.44,0,N/A,N/A,0,1376.254558,N/A,0,1.37384441,77.14,28.76
OMI,"Owens & Minor, Inc.",Healthcare,19.71,0,N/A,N/A,0,1508.42057,N/A,0,2.147917569,22.86,11.79
OMIC,Singular Genomics Systems Inc,N/A,0.36,0,N/A,N/A,0,26.325173,N/A,0,1.746179058,3,0.3119
ONB,Old National Bancorp,Financial Services,14.61,0.037583612,0,0.014931979,0.549096568,4275.19281,6.742015306,0.253039893,0.932864879,19.27,11.3
ONDS,Ondas Holdings Inc,Technology,0.5453,0,N/A,N/A,0,30.092175,N/A,0,2.474647399,3.9,0.3146
ONEW,Onewater Marine Inc,Consumer Cyclical,24.98,0,N/A,N/A,0,358.641932,4.544085293,0,1.085304256,39.15,21.78
ONL,Orion Office REIT Inc,N/A,5.33,0.073138759,N/A,N/A,0.389829583,302.188033,N/A,N/A,1.28960892,9.35,4.41
ONTF,ON24 Inc,N/A,6.33,0,N/A,N/A,0,277.916169,N/A,0,1.027579543,9.67,5.73
ONTO,Onto Innovation Inc.,Technology,118.9,0,N/A,N/A,0,5837.99,33.66912159,0,1.752242262,147.72,65.61
OOMA,Ooma Inc,Communication Services,10.85,0,N/A,N/A,0,277.76,N/A,0,0.786360176,16.35,10.21
OPAD,Offerpad Solutions Inc,N/A,8.48,0,N/A,N/A,0,230.935145,N/A,0,2.424858871,19.35,5.63
OPCH,Option Care Health Inc.,Healthcare,28.59,0,N/A,N/A,0,5064.16211,19.67107974,0,0.824910699,35.74,24.23
OPFI,OppFi Inc,N/A,2.33,0,N/A,N/A,0,38.531806,7.77321091,0,0.959710875,2.74,1.7
OPI,Office Properties Income Trust,Real Estate,5.48,0.182481752,-0.545454545,-0.145886741,1.115221772,267.182255,N/A,N/A,1.563078042,14.2,3.35
OPK,Opko Health Inc,Healthcare,1.35,0,N/A,N/A,0,1043.62632,N/A,0,1.475786145,2.24,1
OPRT,Oportun Financial Corp,Financial Services,6.12,0,N/A,N/A,0,208.351918,N/A,0,1.50472842,8.06,2.19
OPRX,OptimizeRx Corp,Healthcare,8.49,0,N/A,N/A,0,141.255695,N/A,0,1.479975856,22.77,6.92
OPY,Oppenheimer Holdings Inc,Financial Services,36.58,0.016291612,0,0.045639553,0.595947178,375.87501,9.059193799,0.169303175,0.635308365,48.77,32.82
ORA,Ormat Technologies Inc,Utilities,65.57,0.007304185,0,0.037137289,0.47893541,3951.2701,44.21199383,0.308990587,0.797703158,101.25,60.66
ORC,Orchid Island Capital Inc,Real Estate,6.89,0.208998549,-0.25,0.216728684,1.715026936,360.569588,N/A,N/A,1.090907806,10.95,5.87
ORGN,Origin Materials Inc,N/A,1.17,0,N/A,N/A,0,167.913268,0,N/A,1.587390103,6.26,0.8604
ORGO,Organogenesis Holdings Inc,Healthcare,2.37,0,N/A,N/A,0,311.209089,34.39534585,0,1.170725526,4.5,1.8
ORRF,"Orrstown Financial Services, Inc.",Financial Services,22.76,0.025853659,N/A,N/A,0.588429278,241.516033,10.15114463,0.259219946,0.645320321,27.03,15.26
OSBC,Old Second Bancorporation Inc.,Financial Services,14.49,0.01367628,0,0.379729661,0.198169291,647.341576,7.012919669,0.097141809,1.041908101,17.41,10.68
OSCR,Oscar Health Inc,N/A,5.73,0,N/A,N/A,0,1070.305978,N/A,0,1.79541223,9.89,2.05
OSIS,"OSI Systems, Inc.",Technology,108.46,0,N/A,N/A,0,1842.501343,19.72234959,0,0.736066249,139.9,77.77
OSPN,OneSpan Inc,Technology,8.41,0,N/A,N/A,0,336.219496,N/A,0,1.204467802,19.25,7.64
OSTK,Overstock.com Inc,Consumer Cyclical,16.78,0,N/A,N/A,0,760.216994,N/A,0,2.160532793,39.27,13.71
OSUR,Orasure Technologies Inc.,Healthcare,5.63,0,N/A,N/A,0,413.324733,9.554873846,0,1.158585231,7.82,4.25
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,10.99,0,N/A,N/A,0,1093.172706,0,N/A,0.651648036,13.01,8.96
OTLK,Outlook Therapeutics Inc,Healthcare,0.4274,0,N/A,N/A,0,111.22872,N/A,0,0.729863528,2.03,0.2002
OTTR,Otter Tail Corporation,Utilities,82.89,0.021112318,0.060606061,0.054840146,1.705229399,3457.385086,12.7723004,0.264376651,0.617042408,91.86,51.06
OUST,Ouster Inc,N/A,4.62,0,N/A,N/A,0,182.49717,N/A,0,2.307377583,19.2,3.21
OUT,Outfront Media Inc,Real Estate,12,0.096681685,N/A,N/A,1.160180217,1980.512616,N/A,N/A,1.610402294,20.31,8.18
OXM,"Oxford Industries, Inc.",Consumer Cyclical,88.59,0.027950487,0.181818182,0.138379032,2.476133607,1383.807161,8.55754988,0.245892116,1.235915065,120.96,82.33
PACB,Pacific Biosciences of California Inc,Healthcare,7.22,0,N/A,N/A,0,1809.030875,N/A,0,2.588410808,14.55,5.74
PACK,Ranpak Holdings Corp,Consumer Cyclical,2.92,0,N/A,N/A,0,232.677776,0,N/A,1.573355602,8.24,2.63
PAHC,Phibro Animal Health Corp.,Healthcare,12.34,0.038170767,0,0,0.471027269,250.965663,7.696916615,0.585127042,0.728524506,16.1,10.64
PAR,Par Technology Corp.,Technology,32.74,0,N/A,N/A,0,898.551133,N/A,0,2.265369479,46.63,20.37
PARR,Par Pacific Holdings Inc,Energy,32.49,0,N/A,N/A,0,1984.06787,3.200016564,0,0.834768283,37.5,19.39
PATK,"Patrick Industries, Inc.",Industrials,81.3,0.021859905,N/A,N/A,1.777210257,1805.834299,10.52786584,0.240488533,1.342656077,86.39,44.86
PAYO,Payoneer Global Inc,N/A,5.71,0,N/A,N/A,0,2050.86866,121.4681746,0,0.683266933,7.33,4.02
PBF,PBF Energy Inc,Energy,45.99,0.017254175,N/A,N/A,0.793519503,5683.9041,2.010791418,0.03716719,0.799824399,56.38,30.95
PBFS,Pioneer Bancorp Inc,Financial Services,8.3,0,N/A,N/A,0,215.614736,0,N/A,0.494186725,11.97,7.81
PBH,Prestige Consumer Healthcare Inc,Healthcare,59.56,0,N/A,N/A,0,2950.566962,N/A,0,0.404871394,68.54,55.29
PBI,"Pitney Bowes, Inc.",Industrials,4.11,0.047644685,0,0,0.195819655,723.467896,N/A,N/A,1.458823452,4.65,2.74
PCB,PCB Bancorp.,Financial Services,15.97,0.040351528,0.2,0.430969081,0.644413895,229.067132,0,N/A,0.857808501,18.58,12.41
PCH,PotlatchDeltic Corp,Real Estate,46.38,0.037770464,0,0.023836256,1.751794123,3706.285074,41.94338275,1.550260286,1.036887605,53.38,40.63
PCRX,Pacira BioSciences Inc,Healthcare,31.04,0,N/A,N/A,0,1440.784456,206.3274318,0,0.781240663,53.32,26.59
PCT,PureCycle Technologies Inc,N/A,4.99,0,N/A,N/A,0,818.319716,0,N/A,1.710975264,11.89,3.94
PCVX,Vaxcyte Inc,N/A,50.75,0,N/A,N/A,0,4762.731139,0,N/A,0.674949063,54.97,34.11
PCYO,Pure Cycle Corp.,Utilities,9.94,0,N/A,N/A,0,239.105139,0,N/A,0.803014287,13.07,8.04
PD,Pagerduty Inc,Technology,21.43,0,N/A,N/A,0,1999.65473,N/A,0,1.901135942,35.33,19.18
PDCO,Patterson Companies Inc.,Healthcare,31.13,0.033408288,0,0,1.016324365,2983.8105,13.92995598,0.46196562,0.757582522,33.95,24.1
PDFS,PDF Solutions Inc.,Technology,27.47,0,N/A,N/A,0,1047.345036,115.626522,0,1.203744156,48.02,22.85
PDLI,PDL Biopharma Inc,Healthcare,2.47,0,N/A,N/A,0.075879,0,0,N/A,,,
PDM,Piedmont Office Realty Trust Inc,Real Estate,6.1,0.081967213,-0.404761905,-0.098557264,0.725376947,754.65188,13.66825836,1.623130335,1.405279791,10.56,4.91
PEB,Pebblebrook Hotel Trust,Real Estate,12.87,0.003104547,0,-0.403279726,0.039955517,1550.858951,N/A,N/A,1.379042132,17.34,11.52
PEBO,"Peoples Bancorp, Inc. (Marietta, OH)",Financial Services,28.48,0.052181735,N/A,N/A,1.486135809,1007.347938,9.543979405,0.434542634,0.675761703,29.14,21.61
PECO,Phillips Edison & Company Inc,N/A,35.09,0.033342833,0.045016077,0.016137365,1.104021524,4196.764,73.63648167,2.304846605,0.866607234,36.05,27.24
PEPG,PepGen Inc,N/A,5.24,0,N/A,N/A,0,124.782986,0,N/A,1.227539915,20,4.26
PETQ,PetIQ Inc,Healthcare,19.61,0,N/A,N/A,0,572.265119,N/A,0,1.951627686,22.98,7.13
PETS,"Petmed Express, Inc.",Healthcare,7.21,0.183079057,N/A,N/A,1.174700489,152.469913,N/A,N/A,1.013639941,21.78,5.5
PFBC,"Preferred Bank (Los Angeles, CA)",Financial Services,63.38,0.04192533,0.279069767,0.128881321,2.657227406,835.91882,5.933130953,0.277662216,0.925514089,72.77,40.85
PFC,Premier Financial Corp,N/A,19.47,0.060246536,0.033333333,0.12767137,1.173000065,695.666741,5.802154672,0.350149273,1.106254152,28.34,13.2
PFIS,Peoples Financial Services Corp,Financial Services,40.2,0.039497371,0.025,0.044369027,1.587794301,285.148931,0,N/A,0.988112157,55.33,29.4
PFS,Provident Financial Services Inc,Financial Services,15.53,0.060573669,0,0.008548252,0.940709075,1173.010159,7.109281736,0.425660215,1.010346158,23.63,13.43
PFSI,PennyMac Financial Services Inc.,Financial Services,72.56,0.010966456,N/A,N/A,0.795726031,3622.612565,16.53292821,0.191741212,1.3389027,82.69,49.87
PFSW,PFSWEB Inc,Industrials,7.49,0,N/A,N/A,0,0,0,0,,,
PGC,Peapack-Gladstone Financial Corp.,Financial Services,25.61,0.007780895,0,0,0.19926871,458.108991,6.344560501,0.050447775,1.130805352,41.89,21.58
PGEN,Precigen Inc,Healthcare,1.21,0,N/A,N/A,0,309.134131,13.9570243,0,2.390717069,2.29,0.805
PGNY,Progyny Inc,Healthcare,31.9,0,N/A,N/A,0,3043.463554,61.74857073,0,0.902141483,44.95,28.03
PGRE,Paramount Group Inc,Real Estate,4.83,0.028985507,-0.548387097,-0.189386917,0.221033848,1049.817439,N/A,N/A,1.367957058,6.54,3.77
PGTI,PGT Innovations Inc,Industrials,30.84,0,N/A,N/A,0,1799.555295,15.83070415,0,1.218946709,32.78,17.43
PHAT,Phathom Pharmaceuticals Inc,Healthcare,8.73,0,N/A,N/A,0,495.891788,0,N/A,1.349022488,17.02,5.84
PHR,Phreesia Inc,Healthcare,16.35,0,N/A,N/A,0,902.66182,N/A,0,1.959288517,40,12.05
PI,Impinj Inc,Technology,68.72,0,N/A,N/A,0,1859.278837,N/A,0,1.329832063,144.9,48.39
PIII,P3 Health Partners Inc,N/A,1.53,0,N/A,N/A,0,174.801386,N/A,0,1.164368779,5.84,0.7003
PIPR,Piper Sandler Co`s,Financial Services,145.19,0.024952626,0,0.098560543,3.622871751,2577.039306,0,N/A,1.256113168,160.09,119.88
PJT,PJT Partners Inc,Financial Services,83.09,0.011974988,0,0.379729661,0.995001731,2010.27946,23.61173446,0.311912768,0.718441571,86.65,59.2
PKBK,Parke Bancorp Inc,Financial Services,17.96,0.038818021,0,0.051547497,0.697171653,214.562211,0,N/A,0.779501731,20.36,14.23
PKE,Park Aerospace Corp,Industrials,14.84,0.031185746,0.25,0.045639553,0.462796465,300.513131,28.52250676,0.899332424,0.623073708,16.1,9.74
PL,Planet Labs PBC,N/A,2.28,0,N/A,N/A,0,564.3684,N/A,0,1.552379029,5.81,2.04
PLAB,"Photronics, Inc.",Technology,19.82,0,N/A,N/A,0,1239.711151,10.51190624,0,1.408861611,26.98,13.86
PLAY,Dave & Buster`s Entertainment Inc,Consumer Cyclical,36.35,0,N/A,N/A,0,1561.2325,11.39061964,0,1.127162896,47.29,31.65
PLBY,PLBY Group Inc,N/A,0.68,0,N/A,N/A,0,50.239179,0,N/A,2.032620092,4.43,0.5841
PLCE,Childrens Place Inc,Consumer Cyclical,27.79,0,N/A,N/A,0,346.787436,N/A,0,1.815547561,48.88,14.27
PLL,Piedmont Lithium Inc,Basic Materials,29.35,0,N/A,N/A,0,563.399342,0,N/A,2.004969319,76.78,25.81
PLM,Polymet Mining Corp,Basic Materials,2.11,0,N/A,N/A,0,410.31113,0,N/A,0.935393932,3.22,0.751
PLMR,Palomar Holdings Inc,Financial Services,56.36,0,N/A,N/A,0,1394.447172,19.34985321,0,0.908624622,74.17,43.64
PLOW,Douglas Dynamics Inc,Consumer Cyclical,27.23,0.042538639,0.017241379,0.021680792,1.158327137,625.853367,22.88061152,0.973384149,0.887834143,40.23,23.15
PLPC,Preformed Line Products Co.,Industrials,116.22,0.006859349,0,0,0.797193535,571.279526,7.771347502,0.054415941,0.82394108,184.37,78.01
PLUS,ePlus Inc,Technology,65.01,0,N/A,N/A,0,1751.233074,13.38208426,0,1.037679087,75.9,41.71
PLXS,Plexus Corp.,Technology,99.06,0,N/A,N/A,0,2722.282224,18.23485983,0,0.753381283,115.36,83.84
PLYM,Plymouth Industrial Reit Inc,Real Estate,21.33,0.042194093,0.022727273,-0.097119549,0.881081325,943.95241,0,N/A,1.02951186,23.53,17.84
PMT,Pennymac Mortgage Investment Trust,Real Estate,13.72,0.116618076,-0.14893617,-0.031739029,1.526808052,1188.481884,10.89231142,1.316213838,1.115768863,14.16,10
PMVP,PMV Pharmaceuticals Inc,N/A,1.91,0,N/A,N/A,0,92.548252,0,N/A,1.594637483,12.11,1.18
PNM,PNM Resources Inc,Utilities,42.4,0.034669811,0.057553957,0.048508291,1.452088005,3639.398658,23.66488278,0.811222349,0.103377696,48.29,42.09
PNT,POINT Biopharma Global Inc,N/A,12.75,0,N/A,N/A,0,1348.515914,13.85757822,0,0.52401511,13.03,5.59
PNTG,Pennant Group Inc,Healthcare,11.68,0,N/A,N/A,0,348.652006,26.9187775,0,0.844483654,16.39,9.26
POR,Portland General Electric Co,Utilities,42.24,0.044981061,0.049723757,0.055545892,1.826374859,4271.473663,20.24395101,0.826413963,0.67640982,50.5,38.01
POWI,Power Integrations Inc.,Technology,74.82,0.009963821,0.055555556,0.034967527,0.745493071,4294.215788,47.47770283,0.474836351,1.548534314,99.15,65.23
POWL,"Powell Industries, Inc.",Industrials,80.09,0.012936756,0.009615385,0.001915723,1.036104761,949.914092,25.79325764,0.341948766,0.703318359,91.29,24.04
POWW,AMMO Inc,Consumer Cyclical,3.02,0,N/A,N/A,0,356.232921,0,N/A,1.330132118,3.28,1.56
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,21.34,0.059021157,0,0.084471771,1.259511501,2046.505402,8.65974426,0.501797411,1.447530459,33.73,16.04
PR,Permian Resources Corp,N/A,14.84,0.013387023,N/A,N/A,0.198663426,5189.782368,10.74649299,0.137960712,1.402622531,15.49,8.32
PRA,Proassurance Corporation,Financial Services,17.89,0.005581823,N/A,N/A,0.099858805,931.439415,100.4789013,0.582267087,0.577030082,22.69,11.87
PRAA,PRA Group Inc,Financial Services,14.04,0,N/A,N/A,0,550.952134,N/A,0,0.934370165,43.34,11.85
PRAX,Praxis Precision Medicines Inc,N/A,1.12,0,N/A,N/A,0,143.973016,0,N/A,0.317476784,5.25,0.79
PRCH,Porch Group Inc,N/A,0.6789,0,N/A,N/A,0,66.82535,N/A,0,2.260386375,3.99,0.495
PRCT,Procept BioRobotics Corp,N/A,33.91,0,N/A,N/A,0,1535.409025,N/A,0,0.99174675,47.75,24.83
PRDO,Perdoceo Education Corporation,Consumer Defensive,17.51,0.006282124,N/A,N/A,0.109999999,1148.823308,7.846135461,0.05116279,0.463932127,19.62,11.35
PRDS,Pardes Biosciences Inc,N/A,2.16,0,N/A,N/A,0,0,0,N/A,,,
PRFT,Perficient Inc.,Technology,61.72,0,N/A,N/A,0,2146.104201,20.99557022,0,1.370931333,96.93,51.23
PRG,PROG Holdings Inc,N/A,28.85,0,N/A,N/A,0,1290.237259,8.252342586,0,1.4201041,44.81,16.26
PRGS,Progress Software Corp.,Technology,51.07,0.013597732,0,0.024569138,0.694436187,2224.88222,28.31719766,0.392336829,0.716311377,61.98,48.21
PRIM,Primoris Services Corp,Industrials,30.72,0.003902682,0,0,0.119890389,1638.262979,13.11838263,0.051900602,0.968805653,36.12,19.99
PRK,Park National Corp.,Financial Services,109.09,0.037855995,0.009615385,0.007798216,4.129710542,1758.146694,12.99270381,0.497555487,0.97521429,147.37,89.38
PRLB,Proto Labs Inc,Industrials,31.69,0,N/A,N/A,0,826.964303,N/A,0,1.493495674,39.52,22.04
PRM,Perimeter Solutions SA,N/A,3.19,0,N/A,N/A,0,492.921457,4.556956774,0,1.191230473,11.25,2.79
PRME,Prime Medicine Inc,N/A,7.8,0,N/A,N/A,0,758.942418,0,N/A,1.39588632,21.73,5.54
PRMW,Primo Water Corporation,Consumer Defensive,14.77,0.022748576,0.194088973,0.125827122,0.335996474,2374.929891,27.64761223,0.631809842,0.83041319,16.19,12.2
PRO,Pros Holdings Inc,Technology,35.25,0,N/A,N/A,0,1630.715337,N/A,0,1.412325417,38.96,20.32
PRPL,Purple Innovation Inc,Consumer Cyclical,0.91,0,N/A,N/A,0,95.843572,N/A,0,2.261828324,6.76,0.83
PRTA,Prothena Corporation plc,Healthcare,37.55,0,N/A,N/A,0,2010.250515,N/A,0,1.432096909,79.65,28.51
PRTH,Priority Technology Holdings Inc,Technology,3.62,0,N/A,N/A,0,277.188497,0,N/A,1.386914276,6.16,2.62
PRTS,CarParts.com Inc,Consumer Cyclical,3.13,0,N/A,N/A,0,179.97064,N/A,0,1.619598181,7.44,2.5
PRVA,Privia Health Group Inc,N/A,23.52,0,N/A,N/A,0,2760.382652,81.19250109,0,1.344330246,30.17,19.68
PSFE,Paysafe Limited,N/A,10.79,0,N/A,N/A,0,655.911325,0,N/A,1.695172217,24.25,9.25
PSMT,Pricesmart Inc.,Consumer Defensive,66.82,0.0137274,N/A,N/A,0.917264882,2015.417223,18.45535665,0.258384474,0.80575147,82.63,59.28
PSN,Parsons Corp,Industrials,61.62,0,N/A,N/A,0,6463.256298,44.76807343,0,0.46510456,62.06,40.61
PSTL,Postal Realty Trust Inc,Real Estate,13.88,0.068443804,N/A,N/A,0.92644838,301.397121,77.26150249,4.629926935,0.679467754,15.22,12.75
PTCT,PTC Therapeutics Inc,Healthcare,19.53,0,N/A,N/A,0,1473.795222,N/A,0,1.00730287,59.84,17.53
PTEN,Patterson-UTI Energy Inc,Energy,12.83,0.024611289,N/A,N/A,0.315762832,2668.557747,7.716140501,0.198592976,1.337548301,19.19,9.65
PTGX,Protagonist Therapeutics Inc,Healthcare,16.65,0,N/A,N/A,0,957.878529,0,N/A,0.718891362,30.1,7.24
PTLO,Portillos Inc,N/A,16.41,0,N/A,N/A,0,904.215041,0,N/A,1.232620382,25.88,13.89
PTRA,Proterra Inc,N/A,0.067,0,N/A,N/A,0,0,0,N/A,,,
PTSI,"P.A.M. Transportation Services, Inc.",Industrials,18.71,0,N/A,N/A,0,412.01929,10.66606151,0,1.212867764,31.36,15.66
PTVE,Pactiv Evergreen Inc,N/A,10.65,0.036541679,N/A,N/A,0.389168885,1899.808813,N/A,N/A,1.138420925,11.86,6.6
PUBM,PubMatic Inc,N/A,12.15,0,N/A,N/A,0,518.260935,114.8627959,0,1.887009026,20.08,10.92
PUMP,ProPetro Holding Corp,Energy,10.22,0,N/A,N/A,0,1152.530831,9.954145921,0,1.426948808,12.58,6.33
PVBC,Provident Bancorp Inc,Financial Services,9.47,0,N/A,N/A,0,167.483768,N/A,0,0.987234235,12.66,5.76
PWP,Perella Weinberg Partners,N/A,10.39,0.026540916,N/A,N/A,0.27576012,432.571587,N/A,N/A,1.104956412,11.64,6.64
PWSC,PowerSchool Holdings Inc,N/A,20.3,0,N/A,N/A,0,4084.159761,N/A,0,0.877211237,26.05,16.41
PZZA,"Papa John`s International, Inc.",Consumer Cyclical,68,0.024964599,0.095238095,0.153758896,1.697592723,2226.106616,28.01966841,0.722379882,0.834234915,96.17,60.66
QCRH,"QCR Holding, Inc.",Financial Services,50.99,0.004690223,0,0,0.239154494,852.32411,0,N/A,1.041187096,54.19,34.96
QLYS,Qualys Inc,Technology,170,0,N/A,N/A,0,6241.04,44.79386771,0,1.300990729,171.77,101.1
QNST,QuinStreet Inc,Communication Services,11.01,0,N/A,N/A,0,602.585403,N/A,0,0.922240705,18.18,6.79
QRTEA,Qurate Retail Inc,Consumer Cyclical,0.677,0,N/A,N/A,0,333.273901,0,N/A,3.546352389,2.84,0.4
